session_id,network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
1213,678,1,5,0.07838181238801778,0,0.730720835680196,0,0,0,0
1214,441,1,5,-0.3597462119139047,2,0.25637877488462657,3,0,0,1
1215,749,1,3,-0.38607981763316984,0,1.4238619376790067,0,1,0,1
1216,365,1,4,0.7497591531416102,0,1.4168264956644416,3,1,0,1
1217,555,1,6,-0.6335965777139476,0,-1.4356194672560998,3,1,1,1
1218,332,1,3,-0.8578500413135935,0,-1.7857559656904667,2,0,0,0
1219,929,1,2,-0.798965078415914,1,-0.7687459322438761,3,1,0,1
1220,262,1,1,-0.9218005760024449,0,-1.040523213291249,0,1,0,1
1221,561,0,7,-0.28675100701377043,2,2.013374858566499,3,0,0,1
1222,626,1,6,0.14236266212651172,0,-0.8731678064456861,1,0,0,0
1223,582,1,3,1.7564527888726669,0,-0.9566238216199999,1,4,0,0
1224,462,1,1,0.4054392489829521,2,-0.6639283478386194,0,0,0,1
1225,474,2,5,-0.1179790713846913,1,-0.18541677492224315,2,0,0,0
1226,508,1,5,1.0209824218362757,1,1.036830011863751,0,1,0,0
1227,470,2,3,1.2577979186456154,0,-0.5883753945306508,0,2,0,0
1228,692,2,5,0.25956371323817884,0,-0.1807441871833272,1,0,0,0
1229,942,1,7,-0.9489430767146778,2,-0.529980229553146,0,2,0,1
1230,388,1,4,-0.656993484697658,1,0.013829713142571637,3,0,0,1
1231,226,1,4,-0.5911089364218648,0,0.41534640165495035,0,0,0,0
1232,482,2,7,5.03884067355282,0,-1.2012377086570625,2,0,0,1
1233,1015,1,5,-0.3732781674638626,0,1.5262244080036829,2,0,0,1
1234,339,1,2,0.45165870709967243,2,-0.9974481694295292,2,0,0,0
1235,827,1,4,0.701777367375876,1,1.0309293809508546,0,2,0,0
1236,835,1,2,0.06941492126005527,1,-1.2576605267799823,3,0,0,1
1237,389,1,6,-0.9891028468483196,1,-1.4115951951994774,2,0,0,1
1238,613,1,3,-0.9879905671522463,2,0.8980851318201117,2,2,0,0
1239,825,1,6,0.7293533855435907,1,0.5590962057363331,3,0,0,1
1240,424,1,6,0.35925857279371265,0,0.7238730737280875,3,0,0,1
1241,459,1,6,-0.22661686423204075,0,-0.06800361811829551,2,0,0,0
1242,383,2,4,-0.71680296299424,1,-0.8772632123431997,2,0,0,0
1243,297,1,4,-0.9156078201742964,0,-1.6166427665523952,0,4,0,1
1244,370,2,4,-0.8253496342274356,1,-0.18179771176353934,1,3,0,1
1245,255,1,1,-0.12475575722796683,0,-0.8289796639077707,2,3,0,0
1246,506,1,4,-0.2051010047219341,0,-0.6500680040398367,1,0,1,0
1247,346,2,4,1.8753258015045748,0,-1.0819017629128969,2,0,0,0
1248,546,1,4,2.199022810223323,0,-0.030899930792517714,1,0,0,0
1249,188,0,2,-0.1351644059771365,0,-0.36006977700347625,1,2,0,0
1250,566,2,1,0.8651787481824254,0,-1.2926358601226378,1,2,0,1
1251,666,1,5,0.6933580619341984,0,-0.18665265673209322,0,2,0,0
1252,101,1,7,0.4118331856031537,0,0.10786033283983536,3,0,0,1
1253,574,1,5,-0.4229610957534268,2,-1.2795211284061117,0,1,0,1
1254,745,1,6,-0.5061106691217658,0,-0.5374967592922495,2,2,0,0
1255,258,1,3,-0.6959156908434027,0,-0.7691771081708277,1,1,1,0
1256,834,1,2,1.8055307142819657,1,1.5957399745414629,1,2,0,1
1257,583,1,3,0.8211974576282383,2,-0.0708261175506205,1,0,0,0
1258,358,1,5,-0.8095928908706297,0,-0.3043931996251934,1,0,0,0
1259,488,2,6,-0.7119201716172018,0,-0.35968984931810205,1,0,0,0
1260,611,2,6,-0.12232006546451969,1,-0.16325058115391178,2,0,0,1
1261,515,1,5,-0.4649906563536395,0,0.20742834186274878,1,4,0,1
1262,607,2,4,-0.7630830231499858,2,3.16042434579737,1,0,0,1
1263,315,1,6,0.5850677522533058,0,0.37332524518628407,0,3,0,0
1264,533,1,4,-1.0062826706874148,1,0.34605204444853904,1,0,0,1
1265,217,1,2,-0.5801864141243005,1,-1.7608092027396163,0,0,0,0
1266,477,1,4,1.687432860451771,0,-0.40537811335305535,3,1,0,1
1267,319,1,4,0.4468976391009586,0,0.2342245963147667,3,0,0,1
1268,352,2,3,-0.4861289680235453,0,-1.233077494139611,1,1,0,0
1269,747,0,2,1.6785248843814222,1,-0.7769251592805825,1,2,0,0
1270,718,1,4,1.3422677984550704,2,-1.1388011387044035,1,0,1,0
1271,621,2,5,-0.9529238798075998,0,-1.1596724957073992,2,0,0,0
1272,281,1,3,-0.8686260927203306,0,1.8330188227966087,1,0,0,1
1273,436,1,5,-0.5097288892972945,1,0.8671575967404785,2,0,0,1
1274,742,2,4,1.6881203488183512,0,-1.5227513166728723,1,0,0,0
1275,528,1,2,0.8831199444534221,0,-1.7177998794704739,1,1,0,0
1276,963,1,4,-0.9580873589226502,2,0.061741309749190766,3,1,0,1
1277,578,1,4,-0.27747491364477467,2,1.4863756096343692,1,0,0,0
1278,538,1,4,0.28777361710860544,2,-0.4156051380678266,3,2,0,1
1279,438,1,6,-0.6794898409830511,0,1.8643823292708335,0,0,0,1
1280,526,1,8,0.29606483355720786,0,1.8622869477888857,2,4,0,1
1281,469,1,1,-0.5383764448060676,1,-1.245814951382562,1,0,0,0
1282,641,1,3,-0.6821078362192252,0,-1.3677819603967356,1,2,0,0
1283,691,1,4,-0.5008357693928276,0,-0.6593774697073487,2,2,0,0
1284,342,1,2,2.055482075242459,1,-1.081955281365563,2,1,0,0
1285,233,2,1,1.3893917841515124,1,1.2946355087839685,1,4,0,0
1286,132,1,4,1.486889543849459,1,-0.8876441577793646,3,0,0,1
1287,601,1,2,1.528235141397838,0,-0.7984970078069966,1,0,1,0
1288,279,1,5,-0.808160201300987,1,1.0997816575145458,3,0,0,1
1289,69,1,1,1.2947752813940845,1,-1.3423240712104503,3,1,0,1
1290,577,1,3,-0.7651784417415304,0,1.7229975671920688,1,0,0,1
1291,998,1,4,0.8442480157414446,0,2.175626823937902,1,0,0,1
1292,498,0,4,-0.21385908725199393,1,-0.6612360008874106,2,4,0,1
1293,667,1,5,-0.728787933113222,0,0.4578110652419801,2,3,0,0
1294,516,1,2,-0.49081455445737204,0,-1.2827537952136172,0,2,0,1
1295,480,1,4,-0.43009395227375236,0,-0.8164953223796577,0,0,0,0
1296,683,1,5,0.3358589472099707,2,0.7104663209755256,1,0,0,0
1297,441,1,4,-0.060488975847087394,0,-0.8217232244230087,1,3,0,0
1298,553,1,6,0.7182136656623005,0,1.2518733186518733,2,0,0,0
1299,564,2,4,-0.49371116743408916,0,0.3262037751235657,1,4,0,1
1300,366,1,3,0.37637096720995683,2,-0.9384429579824215,1,0,1,0
1301,698,2,2,0.5931252488044881,2,0.4435407736014566,1,2,0,0
1302,465,1,3,-0.9415230641133157,0,-0.12370395272235253,1,0,0,0
1303,348,1,2,-0.5287899994070446,2,1.3051346468413945,1,1,0,0
1304,607,1,3,1.2007046457649775,1,2.2902506089804127,0,3,0,1
1305,320,1,3,0.2336926483926003,1,-1.4015829613734874,0,0,0,0
1306,505,2,3,-0.4565495439686705,0,0.7699098663122805,1,0,0,0
1307,498,1,3,-0.8023258998562762,0,-1.2899704797298925,1,0,0,0
1308,717,1,3,-0.9045256557143024,1,-0.0013356171887293142,2,0,0,0
1309,594,0,5,-0.7428900440279238,0,-0.3599994414435306,2,0,0,0
1310,494,2,2,-0.7224382198593867,2,-0.02222686925209915,2,2,0,0
1311,663,2,3,-0.536864140472811,2,-0.7898606624468747,3,1,0,1
1312,778,2,4,-0.8098328112559302,1,0.027306424003179456,1,3,1,0
1313,611,1,3,-0.8472861466244827,0,0.826043070663652,0,0,0,0
1314,502,2,6,0.8818254508492308,0,1.1189249167598574,2,0,0,0
1315,237,1,4,-0.7158919095759079,0,0.6783219242243731,2,0,0,0
1316,286,2,4,-0.16913732529755152,2,-1.719497453409577,5,0,0,1
1317,438,2,3,-0.7817973240023142,1,1.830265995342621,1,0,1,1
1318,378,1,4,-0.3195106355281218,0,-0.009199497027646256,3,0,1,1
1319,462,2,5,-0.6783804947441591,1,0.5096199119913938,3,0,0,1
1320,511,1,2,-0.9155120651183061,0,-1.0457404456821302,4,0,0,1
1321,605,1,4,3.0881485527590677,0,-1.3780236170505842,4,0,0,1
1322,485,1,3,-0.38527252542658336,0,-0.7205962426868228,4,0,0,1
1323,597,2,2,-0.5000274329964861,2,-1.2589295111465235,3,0,0,1
1324,512,1,6,-0.7820226631135964,1,0.43862392864392086,1,0,0,0
1325,104,1,5,-0.31225585353061114,0,-0.6697552261658003,1,1,0,0
1326,312,1,5,0.01782589804653521,0,-0.642195586006201,4,2,0,1
1327,471,0,4,-0.6383151432918852,0,-1.0230445601329559,1,0,0,0
1328,258,1,5,-0.34194484367022127,1,0.3199063085096677,3,2,0,1
1329,619,2,5,-0.7326363253044316,0,-1.588189644810365,2,0,0,0
1330,806,2,1,-0.24487692727261506,0,0.017277475583225774,3,0,0,1
1331,743,1,5,0.5660484419148654,0,0.8755183254512704,2,0,1,0
1332,457,1,2,-0.9446999279016194,2,0.04244505827832871,1,1,0,0
1333,798,2,5,-0.26592195172199007,0,0.5178722411396297,1,0,0,1
1334,529,2,1,-0.48938862270740885,2,-1.7027576539268185,2,0,0,0
1335,432,2,3,-0.9296234551648792,0,1.0811276888743575,0,0,0,0
1336,377,1,3,1.8622857547143528,2,-0.6736766252364528,1,1,1,0
1337,439,2,8,-0.701829313199413,1,1.3290901200226624,0,2,0,1
1338,422,1,5,-0.16213892068651634,2,0.30498094128151254,1,0,0,0
1339,534,1,3,-0.533694346660127,0,-0.5346868566158286,1,0,1,0
1340,532,2,3,-0.6861960051746924,0,0.09035206869760308,3,3,0,1
1341,500,1,3,-0.24602289098355262,0,1.8495653443613929,2,0,0,1
1342,587,2,4,0.18014915492519448,0,0.5472406677288192,2,0,1,0
1343,738,1,2,0.5580532145465952,2,1.8124987134972028,2,1,1,1
1344,689,2,3,0.01422291752897632,0,-0.07599914568987386,2,0,0,0
1345,203,1,5,-0.24792411642288575,2,0.7398791413968301,1,0,1,0
1346,64,1,4,0.5195542915191302,1,0.8259579023767454,3,3,1,1
1347,686,2,5,-0.2667296870967245,2,-0.664572914599192,0,2,0,0
1348,226,1,3,2.7130689476746572,0,0.6950049021594567,0,0,0,0
1349,455,1,5,-0.2469688243977052,0,-0.20908719003491824,1,2,0,0
1350,265,0,10,-0.619720495596356,0,1.3664472363861595,3,0,0,1
1351,139,1,3,-0.4065168311543737,1,1.9645551947715665,1,0,0,1
1352,608,0,3,-0.32303344390848693,2,-1.4662842027676852,1,0,0,0
1353,651,1,4,-0.6688099103983557,0,-0.23009784032302938,1,2,0,0
1354,384,1,1,-0.8320520951264404,1,-1.2728510388963385,3,0,0,1
1355,64,2,5,-0.4336682776288553,0,0.33881912931955965,2,0,0,0
1356,390,1,5,1.304325777070853,2,-1.0129288341077516,0,3,0,0
1357,578,1,3,-0.7077371986288338,2,-0.504031133370692,1,1,0,0
1358,204,1,2,-0.551056477106782,0,-1.2273774747454267,1,4,0,0
1359,536,2,3,0.434033690312714,1,2.348195005384337,1,0,0,1
1360,496,1,6,-0.9205409243565041,1,1.8598555521332663,0,0,0,1
1361,615,1,4,0.7652977597473186,1,1.5703618966439787,3,4,0,1
1362,523,1,3,0.28786641639898847,0,0.6455233974778193,1,0,1,0
1363,305,1,3,-0.196244815062467,2,-1.5827763454822383,1,2,0,1
1364,739,1,1,-0.7687842796039346,0,1.404190527601554,0,3,0,0
1365,468,1,5,-0.9089432278693741,1,-1.2812421447041338,1,1,0,1
1366,494,1,3,-0.739759598463226,0,0.8496152689852924,2,0,0,0
1367,313,1,5,0.4499941896308274,1,1.367760243524976,3,2,0,1
1368,411,1,2,1.748922358387747,2,-0.25142277078706843,3,0,0,1
1369,323,1,6,0.3539996076477282,0,-0.5379935938506216,1,0,0,0
1370,465,1,5,-0.2450837748955689,2,0.7848517015756395,2,2,1,1
1371,842,2,3,2.053040168776907,0,1.4990970528437275,0,4,0,0
1372,225,1,7,0.7858349854150576,0,-0.49023511589352164,1,0,0,1
1373,177,1,3,0.0770028230460864,0,0.028939639434051218,1,2,0,0
1374,794,1,2,-0.968561532571149,1,0.06565965975526909,2,0,0,0
1375,458,1,2,-0.6627627833845966,0,0.1950950057461773,3,4,0,1
1376,366,2,6,-0.633094543866648,2,-0.8950560448496209,3,2,1,1
1377,707,0,4,-0.5740212792511029,0,0.06724129569732462,0,0,0,0
1378,378,1,5,-0.5061450762993298,1,0.6631587427335428,1,1,0,0
1379,865,1,6,1.8429836062337341,1,-0.979948889771557,2,0,0,0
1380,635,1,6,0.36957848650122055,0,0.3928159264902565,2,0,0,0
1381,402,1,1,0.1896997189028331,2,2.3248192199785382,1,0,0,1
1382,931,2,5,-0.44233943604834214,0,-1.3299059281430459,0,2,1,0
1383,378,1,6,-0.5890174214811785,2,-1.7702121293001203,2,0,0,0
1384,648,1,5,-0.8783333231250294,0,0.6172173128094519,3,0,0,1
1385,559,1,5,-0.39332676934443656,0,0.47708010720805827,3,4,1,1
1386,760,2,4,-0.7740923329185675,2,-0.7552091960775908,3,0,0,1
1387,812,1,5,-0.5034351646472982,1,0.3893694955919462,2,0,0,0
1388,506,2,1,-0.8348911901185314,1,-0.9658938000662485,1,0,0,0
1389,349,1,4,-0.5790716836333075,0,1.4591587041356588,1,4,1,1
1390,591,1,9,-0.9631826026665423,0,0.8364644032506924,0,0,1,1
1391,364,2,7,-1.0017189230298376,1,0.7837775073821057,2,0,0,1
1392,902,1,3,1.0665082941630295,1,1.806858482706693,2,0,0,1
1393,527,1,6,0.03482220229436732,0,0.4328078621156923,2,1,1,0
1394,426,1,2,-0.10680274137500656,0,-0.0906230751868772,2,1,0,0
1395,536,1,5,-0.2744189175971943,2,0.11331995777047121,2,2,0,0
1396,230,1,4,0.3115950521830959,2,0.9229327298037843,0,1,0,0
1397,305,2,5,0.34733722775077563,0,0.3448367585020576,1,3,0,1
1398,740,1,2,1.7761500663784962,1,0.3227335803417996,1,1,0,1
1399,368,2,3,-0.7228178085303407,0,0.6521584288864719,1,2,0,0
1400,290,1,5,0.55645914958139,2,-0.3299892245309798,0,1,0,0
1401,607,1,2,3.801139624894062,0,-0.05913759478698757,1,4,1,1
1402,737,1,6,-0.9779090110705545,1,-0.24807150506940143,3,2,0,1
1403,643,2,4,-0.5314787601592225,1,-1.5647015201457,0,2,0,0
1404,699,2,2,-0.4253121828280483,0,-1.0116028128036483,2,0,0,0
1405,348,2,2,0.7466420270306608,1,1.0953634205970832,1,0,0,0
1406,215,1,5,-0.9937883744355291,0,-0.4106234950723217,1,4,0,1
1407,800,1,2,-0.0794203837360447,0,-0.869444813475315,1,1,0,0
1408,435,1,2,1.2612550342715034,0,1.7941236740364404,0,0,0,1
1409,449,2,4,-0.8454031365124318,2,-0.734692415662743,0,0,0,0
1410,765,1,5,-0.8829490250059336,2,1.5146877739159794,1,0,0,0
1411,611,1,3,7.588134326506268,2,-0.10626253827699846,3,0,0,1
1412,591,1,4,0.7704762222126497,2,0.09156533250025517,3,4,0,1
1413,933,1,4,0.20796683307858527,0,-0.09739093547587878,1,1,0,0
1414,371,1,5,-0.49003502142698696,0,-0.43960041896650925,3,1,0,1
1415,685,2,3,0.9489048791642222,2,-1.3760990677022478,0,2,0,0
1416,511,1,3,1.5969022440559655,0,-0.014875391465856902,3,1,0,1
1417,553,2,6,0.33295585349990675,2,0.7191307226062595,2,0,0,0
1418,805,2,5,-0.4915340350493589,1,-1.0706576682070008,0,4,1,1
1419,601,1,8,-0.11693826542428323,1,-0.22455191462150062,0,2,0,1
1420,607,1,2,-0.902377024976933,0,-1.324452814988001,0,0,0,0
1421,714,1,6,-0.8329250477118026,0,-1.163406512695577,0,4,0,1
1422,427,2,6,0.5462757214239617,1,1.8475769082981837,2,0,1,1
1423,332,1,6,-0.9776014091861376,0,-0.7867453866289008,2,2,0,0
1424,291,1,4,-0.9565542444942211,0,-1.1847023865916335,3,1,0,1
1425,106,1,4,-0.28641911820477295,0,-0.19739742247346537,1,0,0,1
1426,911,1,4,-0.8177014118038924,1,-0.3513220823755814,2,1,0,1
1427,279,1,1,-0.6542011244715832,1,-1.1332849664200118,0,2,1,0
1428,455,1,2,-0.4902885053079869,0,-0.5897429788326758,1,0,0,1
1429,444,2,5,-0.2565628487465232,0,0.988529211965369,1,0,0,0
1430,561,2,5,-0.6687408730122105,0,-0.8533636030908612,1,1,0,1
1431,663,1,5,-0.33580310739793917,0,2.8155659245435762,2,3,0,1
1432,672,1,3,-0.5368275616418295,0,0.6864292971687255,2,0,0,0
1433,383,2,4,-0.9219166643274793,1,1.3958334084552904,0,2,0,0
1434,466,1,8,1.0449883532462731,1,0.11739874533397653,3,0,0,1
1435,556,2,7,-0.6718150546536166,1,0.5471638633150527,1,1,0,1
1436,450,1,1,-0.05179903403744928,1,0.12868172852723814,1,1,0,0
1437,821,1,5,-0.14994512799903803,1,-0.8345287167446956,1,2,0,0
1438,598,1,5,-0.7819659551571213,0,-0.6890085723649659,2,0,0,0
1439,646,1,2,-0.9769277644917504,0,1.2183121696136343,3,2,0,1
1440,632,2,6,0.9697918354208577,0,0.342489877077246,1,0,0,0
1441,734,1,3,-0.3075610777800795,2,-1.4128848057050127,1,2,0,0
1442,536,1,4,-0.4634844805344589,0,2.002286945490263,1,0,1,1
1443,240,1,1,0.456047511873941,2,-0.6856568426936861,2,0,0,0
1444,579,2,8,-0.9735662343987731,1,0.2555701455593023,2,0,1,1
1445,369,1,2,0.4659830778309864,1,-0.6916999905656529,1,0,0,0
1446,394,2,2,-0.47308483937388296,0,-0.5977763050758284,1,0,0,0
1447,617,1,5,-0.19203534292328134,1,2.1312685908699724,1,0,0,1
1448,747,1,3,0.4120906433715908,0,0.10435043696578104,2,1,1,0
1449,504,2,4,-0.20289511911202468,0,-0.4163884802504707,2,0,0,0
1450,561,1,6,-0.9430115357912291,0,-1.3874158271289205,3,1,0,1
1451,840,1,3,0.3185853524030364,2,0.5862706417138629,1,0,0,0
1452,548,1,8,0.5618848853947087,1,-0.9851168639569017,2,3,0,1
1453,1020,1,5,-0.37757671256882747,1,-0.9251658924072229,2,1,1,0
1454,613,1,1,-0.41984468167447886,2,0.8587945352654656,0,0,0,1
1455,147,1,4,-0.7126512653779179,1,0.9337585673572709,1,1,0,0
1456,650,1,1,0.04307382958206262,0,0.6030400661980864,0,0,0,0
1457,576,1,4,1.1656239528383334,2,1.6330583140330777,1,3,0,1
1458,757,1,3,0.07739127618635243,0,-0.7883348074749406,0,0,0,0
1459,634,1,3,0.49280032924856515,0,-0.9876664430348332,1,2,0,0
1460,472,0,4,0.8399843038978848,0,1.2446902615384585,4,0,0,1
1461,255,2,4,-0.7471132889576616,1,-0.37051753247329433,3,0,0,1
1462,458,1,2,-0.48473610656395855,2,-1.4442967289911222,1,0,0,1
1463,329,1,4,-0.4254496917311944,1,1.3649132167835736,2,0,0,1
1464,383,2,3,-0.1753937232777941,0,-0.2542277813963677,2,2,1,0
1465,617,1,3,-0.9565690876799362,1,-0.9094747624171671,1,1,0,0
1466,833,1,6,-0.10497449453481733,1,1.1822798032362025,2,0,0,0
1467,578,2,5,-0.9135925754856435,1,-0.15955195850201961,1,0,0,0
1468,260,1,5,0.6630464482640986,0,-1.4834062558187113,1,0,0,0
1469,588,1,3,2.3459110488326704,0,0.477420147272235,1,0,0,1
1470,739,0,3,-0.6598663366300381,0,0.8311074318620635,2,2,0,0
1471,378,1,5,-0.28932654356716964,1,1.2759088673427712,1,0,1,0
1472,473,1,1,0.7544079626811436,1,0.7188353685777126,3,1,0,1
1473,502,1,3,-0.6235761384930145,1,-0.7045529118042068,3,0,0,1
1474,343,1,3,-0.8332182787696351,0,-0.6322667547126791,4,0,0,1
1475,629,2,7,0.3585666706972308,0,0.8773133884739209,0,0,0,1
1476,475,1,3,0.21114190662251617,1,-0.18965796307078378,2,0,0,0
1477,583,1,6,-0.1496016779571005,0,-0.7996088253306569,1,0,0,0
1478,322,2,3,1.9317555911438853,1,0.4954779936086598,0,2,1,0
1479,412,1,6,2.1489852694556104,2,0.7202840339017581,1,2,0,0
1480,644,1,7,1.003163237061558,0,-0.39579813061790886,3,2,0,1
1481,425,1,5,-0.6551856167537128,0,-1.403594349972263,1,2,0,0
1482,845,1,3,-0.7481356536054805,2,-0.7492656228239983,1,0,0,0
1483,420,1,1,0.8293095793388408,0,0.47647072846048694,2,2,0,0
1484,544,2,3,0.06385914713502469,2,0.2924870366478607,3,2,0,1
1485,686,2,1,-0.49485535777782086,2,-0.9259551825556582,0,2,0,0
1486,216,1,5,-0.47163494578782866,0,0.17866764510221297,2,1,0,0
1487,147,1,1,0.9445211421579095,1,0.6177537813371075,1,1,0,0
1488,194,1,9,-0.826591560357623,0,0.13860065389539103,2,0,0,1
1489,752,1,8,1.9233084717521969,0,-1.2245939273860682,1,0,0,1
1490,389,1,5,0.012254467274471336,1,0.18487351560550558,2,0,0,0
1491,1011,2,3,0.5860479976700183,0,0.28653144081272225,2,1,0,0
1492,387,1,6,-0.5365334143605704,2,-0.5273936849395249,4,0,0,1
1493,536,1,3,-0.10870102320915584,1,0.5138695653127903,1,2,0,0
1494,808,1,4,0.40207956234427905,1,1.2127088237182344,0,0,0,0
1495,901,1,2,-0.4269446184059423,0,2.505970667890005,2,0,0,1
1496,912,1,2,-0.3271208823843811,1,-0.26640373546974827,2,2,0,0
1497,741,1,3,-0.12049102407543812,0,-0.32434912131924626,3,0,0,1
1498,704,1,4,-0.9412378185663873,1,-0.02109682629692498,2,0,1,0
1499,618,1,5,1.015261318086383,2,1.0291672683626634,2,2,1,1
1500,655,1,6,1.0415538190548568,0,-0.6693135506177552,3,1,0,1
1501,389,1,3,-0.6717417822060665,0,-0.17407815016936315,0,0,0,0
1502,336,1,1,1.1471256326229962,0,-0.07446839092354059,2,3,0,1
1503,499,2,5,0.38275454524156294,2,0.3840228812912214,1,2,1,0
1504,465,1,1,-0.3365021132596189,1,-0.2723505264085484,1,2,0,0
1505,409,1,3,-0.5732126513031267,1,-1.4732557751587008,1,0,0,0
1506,639,1,2,-0.489361803218712,1,1.241661020880665,2,0,0,0
1507,691,2,4,-0.2303321690166996,2,-0.3001437227364303,0,2,0,1
1508,517,1,2,-0.46686054146965894,0,0.23513151941331403,1,1,0,0
1509,795,1,5,-0.4534106937798296,2,-0.6747319549127337,1,2,0,0
1510,271,1,3,-0.7769284881854972,2,0.27645225616291713,1,2,0,0
1511,461,1,5,0.24351727271496865,0,0.7131916261776269,0,4,0,1
1512,356,1,2,-0.05123046298856267,0,0.7419711881572261,1,0,0,0
1513,126,1,2,3.8905029248488643,2,0.04308399621019351,0,1,0,1
1514,483,2,3,-0.8529910488164021,2,-1.2441713952329245,1,0,0,0
1515,475,1,3,-0.8850573893920674,2,0.6062277050587658,3,0,0,1
1516,802,1,1,-0.26993601151296065,1,1.3498568863731242,2,0,0,1
1517,626,1,1,-0.840182807876203,0,-0.2904824400851317,1,4,0,0
1518,295,1,6,-0.04854467667096751,0,0.5531287775259375,2,4,0,1
1519,870,1,3,-0.785834324280254,2,1.5430532074487893,2,4,0,1
1520,744,2,5,-0.3368816920913937,1,2.809346406595726,1,2,0,1
1521,616,0,1,-0.04673996409628519,0,0.4146893091112227,0,0,0,0
1522,454,1,5,-0.38483221432345177,0,0.12702591366202795,2,2,0,0
1523,308,1,4,-0.6156332976198041,0,-0.3084587956275439,0,0,0,0
1524,425,1,2,0.5429001741139688,0,1.4488545424146226,1,0,0,1
1525,717,1,3,0.9537571693428709,2,1.6256325188683833,2,2,0,1
1526,876,1,4,-0.676497510602327,2,-0.12922235916331562,2,1,0,0
1527,808,2,6,0.6995755179119099,2,-0.5276215669627194,3,4,0,1
1528,402,2,1,-0.5023931161053964,0,0.9802056711006546,2,0,0,0
1529,276,1,2,-0.32774179964015,0,-0.02337323492608776,2,1,0,0
1530,528,1,5,-0.7397191154937233,0,-0.9993558396605333,1,0,0,0
1531,146,1,5,-0.008310060270687772,0,0.9049393114279887,1,0,0,0
1532,564,1,4,-0.89965494882101,0,-0.014880037627631215,1,4,0,1
1533,470,1,4,-0.09696047569975759,2,-1.0161542679783426,0,3,0,0
1534,406,1,2,3.647717805893408,2,-1.6255042616182571,4,0,0,1
1535,181,1,1,0.41631905572026173,0,-1.52384991257724,1,3,0,1
1536,602,1,4,1.2848225138440437,0,0.5030678917073083,3,0,0,1
1537,393,1,5,-0.3732155958574927,0,-1.2826105336043827,3,1,0,1
1538,266,2,3,-0.851970631064732,1,1.0809001939354004,0,0,0,1
1539,64,1,3,-0.6617221467625736,1,0.10667366888184918,2,2,0,1
1540,494,1,1,-0.9567321468079417,1,-1.3482383810579783,3,1,0,1
1541,854,1,4,-0.2991821449700467,2,0.039206886548683054,1,1,1,0
1542,832,1,2,0.058929142083229406,0,1.660260713816155,0,0,0,1
1543,408,1,3,-0.44593624451796665,0,-0.09073902488485704,1,0,0,0
1544,379,1,9,-0.16541958845489144,0,0.6109758417240206,1,1,1,1
1545,593,1,4,-0.6145604109223003,0,1.8772068264323518,3,0,1,1
1546,300,1,3,-0.9165602245225768,1,0.3668540018206536,2,2,0,1
1547,560,0,2,-0.43256659378962425,0,-1.4288673048748275,1,0,0,0
1548,653,1,7,-0.20067713532988513,0,1.0016379582257584,2,4,0,1
1549,745,1,1,3.1146811188365384,1,-1.3438121785349206,1,0,1,1
1550,479,1,3,-0.5739774292911621,1,-1.2472031616392723,3,2,0,1
1551,459,1,3,0.1439757671915457,0,0.43683409737786744,2,1,1,0
1552,324,2,5,0.7511739401265963,0,1.3557416250000216,2,0,0,0
1553,334,1,3,-0.5923266488114284,0,-0.159942410855384,0,2,0,0
1554,454,1,1,1.695836325899201,2,0.26609606619846515,2,4,0,0
